Id,label,x,y,size,showlabel
"the International Society for Digital Earth","the International Society for Digital Earth",1918.2362,-2530.8167,9.0458355,false
"British Pharmacological Society","British Pharmacological Society",2089.6973,2237.397,9.044058,false
"CSF2","CSF2",2759.4734,2368.3716,9.038505,false
"Deccan","Deccan",1594.8876,-1711.8154,9.037577,false
"A.M.","A.M.",204.13805,157.82774,9.035597,false
"Aura","Aura",2556.185,-2942.643,9.035038,false
"Ruminococcaceae","Ruminococcaceae",3053.5586,600.95465,9.033811,false
"Proteobacteria","Proteobacteria",3209.2117,292.9731,9.033687,false
"Evaluating the","Evaluating the",2124.8987,-628.6765,9.03266,false
"PLCG2","PLCG2",2945.7642,2666.0483,9.029354,false
"Olivine","Olivine",1129.3107,-2236.0444,9.029123,false
"Allied Telemetry Experimental Research","Allied Telemetry Experimental Research",2270.4097,-2300.434,9.028455,false
"Institute of Atmospheric Physics","Institute of Atmospheric Physics",2268.7476,-2575.666,9.026695,false
"SHAPEIT","SHAPEIT",2342.5942,1570.128,9.02593,false
"ISMN","ISMN",2241.5786,-2687.7434,9.0222,false
"Cytology","Cytology",-506.19037,1846.8978,9.016839,false
"Journal of Thrombosis and Haemostasis","Journal of Thrombosis and Haemostasis",2083.9207,1958.2844,9.011336,false
"Raghavendra","Raghavendra",-1363.973,-2153.21,9.007191,false
"Japan Meteorological Agency","Japan Meteorological Agency",2538.1775,-2533.2153,9.006075,false
"Journal of Cellular and Molecular Medicine","Journal of Cellular and Molecular Medicine",2860.2043,2886.9207,9.0058,false
"Inter-comparison","Inter-comparison",2416.8413,-2379.9465,9.005637,false
"the Creative Commons Attribution-NonDerivative-NonCommercial License","the Creative Commons Attribution-NonDerivative-NonCommercial License",54.456276,2875.1167,9.001181,false
"Program Title:","Program Title:",-576.4167,-3030.946,9.000437,false
"2nd ed.","2nd ed.",-1185.5858,-2443.3862,8.997814,false
"Surflex","Surflex",2684.0403,1585.6321,8.997144,false
"Kidney Neoplasms","Kidney Neoplasms",2002.8379,3192.8523,8.997104,false
"Y.","Y.",921.39496,-2388.9878,8.997046,false
"Tumor Immune Dysfunction and Exclusion (TIDE","Tumor Immune Dysfunction and Exclusion (TIDE",3117.1438,2862.7227,8.996183,false
"The Land Parameter Retrieval Model (LPRM","The Land Parameter Retrieval Model (LPRM",2328.1313,-2725.8618,8.990601,true
"n=79","n=79",1522.6797,2571.436,8.990206,false
"Licensee Agora University","Licensee Agora University",-1509.147,-508.10922,8.990198,false
"Efficacy","Efficacy",1519.755,2252.158,8.988225,false
"AURKB","AURKB",3136.6914,2725.371,8.98699,false
"ARID1A","ARID1A",3133.0454,2694.1995,8.986338,false
"Multi-Angle Implementation of Atmospheric Correction (MAIAC","Multi-Angle Implementation of Atmospheric Correction (MAIAC",2722.6929,-2056.7705,8.982009,false
"TUBB","TUBB",3760.7522,1277.4352,8.980749,false
"VCAN","VCAN",2939.2861,2702.3364,8.978682,false
"Gabra1","Gabra1",2888.3308,2314.7722,8.978042,false
"NRP1","NRP1",3016.9683,2390.7312,8.976608,false
"ASPM","ASPM",3229.045,2708.6763,8.975449,false
"QUANTISEQ","QUANTISEQ",2984.3193,2800.0083,8.974896,false
"Condel","Condel",2927.177,1871.1122,8.974456,false
"American Society for Reproductive MedicineObjective","American Society for Reproductive MedicineObjective",1535.5513,1626.5154,8.97425,false
"RARA","RARA",2913.327,2404.6187,8.972839,false
"ClueGO","ClueGO",3000.0537,2607.779,8.967381,false
"Chapter 2","Chapter 2",-1174.9603,-430.15387,8.964977,false
"DEGLUDEC","DEGLUDEC",1626.616,2113.6182,8.964138,false
"miR-106a","miR-106a",3257.2048,2240.423,8.958053,false
"±1.00 D","±1.00 D",-48.30411,2810.2417,8.958002,false
"RBFOX1","RBFOX1",2758.57,2276.9277,8.956524,false
"Goddard Space Flight Center","Goddard Space Flight Center",2446.4172,-2535.7058,8.95569,false
"FEN1","FEN1",3153.1284,2815.072,8.955007,false
"Joint Surgery","Joint Surgery",351.75723,2736.9797,8.954006,false
"East European","East European",2760.8804,-1103.12,8.953459,false
"Royal College of Obstetricians","Royal College of Obstetricians",1424.6127,1845.9467,8.9520645,false
"Democratic Republic of Congo","Democratic Republic of Congo",2529.0237,451.09995,8.951448,false
"Adenine","Adenine",1892.3176,113.17581,8.951386,false
"MIT Programming","MIT Programming",-578.7407,-2949.423,8.949881,true
"Geofisica","Geofisica",1272.148,-1525.4232,8.949776,false
"Aerosols","Aerosols",2629.4954,-2394.8,8.949064,false
"CD19","CD19",2779.375,2687.0627,8.948465,false
"Portland Press Limited","Portland Press Limited",3027.6235,2838.0461,8.947291,false
"The Joint Polar Satellite System","The Joint Polar Satellite System",2684.1252,-2886.415,8.947271,false
"CTLA4","CTLA4",2822.7444,2789.5305,8.947191,false
"J. Statist","J. Statist",-619.5514,-1963.0583,8.946374,false
"CDKN2B","CDKN2B",3068.581,2526.417,8.945996,false
"n=40","n=40",1461.6792,2464.062,8.943897,false
"-0.52","-0.52",1290.835,1767.532,8.937723,false
"miRDB","miRDB",3092.559,2308.9612,8.935941,false
"Boiler Dynamics","Boiler Dynamics",-3463.0684,-1228.2883,8.935793,false
"STOC","STOC",-1256.6038,-2031.4952,8.935513,false
"Medical Sciences","Medical Sciences",805.94104,2562.0686,8.935307,false
"Liou","Liou",-915.691,-3096.8767,8.934658,false
"The European Southern Observatory","The European Southern Observatory",570.95715,-2795.4922,8.932126,false
"Leicester","Leicester",997.68524,1521.1858,8.931248,false
"Insulin Aspart","Insulin Aspart",1627.3759,2081.2373,8.9305935,false
"LAG3","LAG3",2791.163,2795.542,8.923955,false
"CbioPortal","CbioPortal",3070.762,2760.417,8.920545,false
"SDC4","SDC4",2711.005,2272.0093,8.919634,false
"Global Precipitation Climatology Project","Global Precipitation Climatology Project",2427.5425,-2444.8333,8.919275,false
"R. Results","R. Results",2784.8455,985.8685,8.918408,false
"ZC3H13","ZC3H13",2913.8518,2835.182,8.918362,false
"Coffea arabica","Coffea arabica",875.7301,-343.18948,8.915809,false
"P.A.","P.A.",892.73627,-2362.743,8.914629,false
"MAPK1","MAPK1",3187.696,2451.0674,8.914211,false
"HiWATER","HiWATER",2202.862,-2277.976,8.910576,false
"SDHA","SDHA",3704.1008,1335.6483,8.910399,false
"The Journal of Bone","The Journal of Bone",328.40024,2728.6758,8.906862,false
"Docking","Docking",2109.8806,1006.63184,8.90588,false
"Advanced Baseline Imager (ABI","Advanced Baseline Imager (ABI",2716.2778,-2623.583,8.905092,false
"Closeness Centrality","Closeness Centrality",-1211.3024,519.8136,8.901503,false
"r=0.71","r=0.71",912.6672,2637.7473,8.894154,false
"Program Files","Program Files",-598.11145,-3052.6875,8.894068,false
"PMUT","PMUT",2929.9443,1719.1571,8.893549,false
"Model3","Model3",-475.0572,-2937.7646,8.891882,true
"the American Statistical Association","the American Statistical Association",219.84842,373.5415,8.891235,false
"The Advanced Technology Microwave Sounder (ATMS","The Advanced Technology Microwave Sounder (ATMS",2657.6636,-2872.4128,8.890314,false
"Linked Database","Linked Database",987.1646,2807.513,8.889963,true
"Oradea","Oradea",-1492.2357,-521.6489,8.889207,false
"CIITA","CIITA",2922.0571,2607.6526,8.8889065,false
"Gases","Gases",1619.6632,-2064.8906,8.886797,false
"Haemophilus","Haemophilus",2976.2427,571.3254,8.885189,false
"Gene Set Enrichment Analysis","Gene Set Enrichment Analysis",3164.19,2933.137,8.883308,false
"False Acceptance Rate","False Acceptance Rate",-2193.8477,1064.9025,8.882654,false
"Netanya","Netanya",1588.645,921.5292,8.8814125,false
"CCL8","CCL8",2955.493,2608.8816,8.881299,false
"Radiometric","Radiometric",2423.8682,-2060.7751,8.879498,false
"The TROPOspheric Monitoring Instrument","The TROPOspheric Monitoring Instrument",2579.4246,-2985.0916,8.878313,false
"Szabó","Szabó",-727.0741,-2022.1986,8.876248,false
"The Korea Meteorological Administration","The Korea Meteorological Administration",2151.4497,-2338.264,8.874837,false
"WMO","WMO",2083.5625,-2381.9702,8.874394,false
"the Total Carbon Column Observing Network","the Total Carbon Column Observing Network",2425.664,-2991.8425,8.874119,false
"SLIT2","SLIT2",2819.9636,2464.0593,8.87157,false
"Hydrology","Hydrology",2055.369,-2086.24,8.8711605,false
"KLF5","KLF5",3019.0984,2307.414,8.871,false
"Files","Files",-568.4186,-3099.4539,8.86943,false
"Science, Cochrane Library","Science, Cochrane Library",968.4496,2780.944,8.862896,false
"Wellcome Trust","Wellcome Trust",1614.7681,1386.2709,8.860407,false
"NFKBIA","NFKBIA",3035.361,2329.025,8.858415,false
"Moldova","Moldova",2885.502,-840.40466,8.856863,false
"Rokhlin","Rokhlin",-495.13583,-2096.1133,8.8568125,false
"Pareto Envelope","Pareto Envelope",-2414.5017,-1228.3733,8.856803,false
"Iris Recognition","Iris Recognition",-2173.6155,1042.1392,8.855706,false
"дозволяє","дозволяє",-1873.5149,-2287.289,8.854654,false
"FABP4","FABP4",2961.4373,2628.6638,8.853406,false
"Balkan","Balkan",2635.336,-676.33307,8.853257,false
"J. Comput.","J. Comput.",-1361.0884,-2088.619,8.846962,false
"Resource Block","Resource Block",-3527.7358,292.1356,8.846483,false
"Imaging Radiometer","Imaging Radiometer",2745.417,-2695.0994,8.846281,false
"The Advanced Scatterometer","The Advanced Scatterometer",2518.5908,-2549.1436,8.844313,false
"Sinclair","Sinclair",-1086.0192,-2145.9463,8.844055,false
"HLA-DRA","HLA-DRA",3003.4854,2759.547,8.843756,false
"Advanced Technology Microwave Sounder","Advanced Technology Microwave Sounder",2510.4878,-2756.9158,8.84354,false
"Mid-Holocene","Mid-Holocene",2963.966,-1352.6561,8.842876,false
"F25","F25",2113.9036,987.05505,8.842508,false
"The Advanced Microwave Scanning Radiometer 2","The Advanced Microwave Scanning Radiometer 2",2528.0793,-2802.405,8.842497,false
"ProtParam","ProtParam",2856.9563,1435.5269,8.838106,false
"Reunion","Reunion",1697.2909,-1812.2386,8.837137,false
"YouGov","YouGov",-195.27443,435.31622,8.836493,false
"Land Surface Emissivity","Land Surface Emissivity",2293.98,-1980.6866,8.834841,false
"±1.0 D","±1.0 D",-109.46676,2832.1006,8.83472,false
"Ruminococcus","Ruminococcus",3048.537,634.3185,8.834678,false
"Single Channel","Single Channel",2119.2449,-2429.5378,8.833865,false
"NetworkAnalyst","NetworkAnalyst",2728.9766,1994.0013,8.833721,false
"Catalogue","Catalogue",-682.56104,-3110.973,8.833377,false
"N=33","N=33",1427.6128,2612.1978,8.832575,false
"ICOS","ICOS",2773.0464,2621.9758,8.832296,false
"Ionosphere","Ionosphere",1317.8579,-2571.0703,8.831581,false
"n=83","n=83",1478.3887,2520.201,8.831503,false
"Cyperaceae","Cyperaceae",2942.47,-29.587471,8.829611,false
"Kutch","Kutch",1527.5437,-1723.2938,8.829521,false
"The Generalized Linear Model","The Generalized Linear Model",1505.8601,-863.53705,8.829191,true
"Ceará","Ceará",2796.4119,-860.9328,8.827899,false
"Negative Predictive Value","Negative Predictive Value",-947.06177,1892.4646,8.827739,false
"National Aeronautics and Space Administration","National Aeronautics and Space Administration",2412.6538,-2641.9788,8.8255005,false
"4.0","4.0",-2751.915,-1532.5446,8.825087,false
"https://creativecommons.org/licenses/by-nc-nd/4.0/","https://creativecommons.org/licenses/by-nc-nd/4.0/",-2754.9006,-1555.3533,8.825087,false
"R2=0.83","R2=0.83",1865.4635,-913.39746,8.825075,false
"Sustainable Development","Sustainable Development",903.39923,-2319.61,8.824836,false
"The International Medical Informatics Association","The International Medical Informatics Association",74.77131,2882.5166,8.824161,false
"REMEDHUS","REMEDHUS",2219.568,-2669.437,8.823603,false
"Limma","Limma",3072.239,2618.8481,8.822548,false
"H.","H.",933.6622,-2298.4646,8.821496,false
"DNMT3A","DNMT3A",2924.6404,2342.4202,8.820567,false
"Discovery Studio","Discovery Studio",2743.9473,1625.2944,8.819595,false
"The Tropical Rainfall Measuring Mission (TRMM) Microwave Imager","The Tropical Rainfall Measuring Mission (TRMM) Microwave Imager",2501.5017,-2694.948,8.81913,false
"the Fuzzy Information","the Fuzzy Information",-885.3559,-795.8109,8.818276,false
"Cyprus","Cyprus",2146.4294,-559.0283,8.815262,false
"Obesity Science & Practice","Obesity Science & Practice",1285.4631,2881.6055,8.815205,false
"The Phantom Laboratory","The Phantom Laboratory",-525.24493,2490.446,8.814257,false
"Thoracic Cancer","Thoracic Cancer",2246.9834,2832.004,8.812401,false
"IRF7","IRF7",2914.9312,2508.332,8.8121805,false
"IFI6","IFI6",2898.7522,2625.31,8.807029,false
"Water Resources, Environmental Protection","Water Resources, Environmental Protection",914.92554,-2305.7358,8.806389,false
"University College London","University College London",1241.6063,2113.6562,8.8054085,false
"The Suomi National Polar-Orbiting Partnership (S-NPP","The Suomi National Polar-Orbiting Partnership (S-NPP",2692.2483,-2859.1975,8.805041,false
"Visible","Visible",1977.5803,-2466.9617,8.804724,false
"Firmicutes","Firmicutes",3173.5652,390.77814,8.804083,false
"Poisson Noise","Poisson Noise",-2530.6914,1371.206,8.803869,false
"SD BIOLINE","SD BIOLINE",2797.6782,714.66705,8.80361,false
"the Advanced Microwave Scanning Radiometer for Earth Observing System","the Advanced Microwave Scanning Radiometer for Earth Observing System",2592.0073,-2630.4507,8.803093,false
"N=28","N=28",1364.824,2760.0566,8.800462,false
"Russians","Russians",2923.8213,969.0459,8.798435,false
"GynaecologistsObjective","GynaecologistsObjective",1445.203,1854.496,8.798407,false
"World Obesity","World Obesity",1270.873,2892.2441,8.79693,false
"J. Quant","J. Quant",40.66791,-2588.72,8.796242,false
"Qiagen","Qiagen",2412.4238,603.8367,8.7947445,false
"Network Analysis","Network Analysis",3062.6506,2779.4448,8.793787,false
"Peikert","Peikert",-1648.3152,-2023.8402,8.792223,false
"V3.0","V3.0",2058.9153,-64.13631,8.790134,false
"The Deep Blue (DB","The Deep Blue (DB",2896.06,-2565.8113,8.790117,false
"GATK UnifiedGenotyper","GATK UnifiedGenotyper",2944.865,1450.7256,8.78931,false
"N=55","N=55",1407.4109,2662.3848,8.787518,false
"Amaral","Amaral",1281.4088,254.3338,8.787507,false
"R2=0.79","R2=0.79",1761.2202,-922.0273,8.786919,false
"MutPred","MutPred",2943.4905,1786.9929,8.786091,false
"Розглянуто","Розглянуто",-1849.7102,-2299.2607,8.785791,false
"Reducing Emissions","Reducing Emissions",2625.8022,-1446.1213,8.783438,false
"N. benthamiana","N. benthamiana",3398.3035,221.61661,8.783179,false
"Integrated Multi","Integrated Multi",2426.9048,-2519.4556,8.781462,false
"HCoV-OC43","HCoV-OC43",1949.0593,1507.0222,8.778734,false
"Total Variation Diminishing","Total Variation Diminishing",-972.2359,-3108.5225,8.778715,false
"Phylogeny","Phylogeny",2500.7993,-56.05928,8.777747,false
"The Global Precipitation Measurement","The Global Precipitation Measurement",2556.3398,-2779.7178,8.776213,false
"the Global Climate Observing System","the Global Climate Observing System",2814.597,-2372.697,8.775122,false
"THBS2","THBS2",2878.2935,2585.7542,8.773935,false
"Capgemini","Capgemini",-181.75577,396.5238,8.773003,false
"Roseville","Roseville",-246.68355,1973.3362,8.771269,false
"the Creative Commons Attribution-NonCommercial 4.0","the Creative Commons Attribution-NonCommercial 4.0",-1488.2683,-506.1324,8.767121,false
"Hoffer Q","Hoffer Q",-66.885796,2811.4248,8.761509,false
"Fragilis","Fragilis",3078.1526,569.9725,8.761198,false
"YTHDC1","YTHDC1",2908.5574,2802.6128,8.760099,false
"Wormald","Wormald",-781.0443,-2186.6274,8.759852,false
"Albania","Albania",2162.1401,-369.7977,8.758791,false
"GATK HaplotypeCaller","GATK HaplotypeCaller",2962.9563,1452.2441,8.758446,false
"MMP8","MMP8",2694.3142,1667.4973,8.756819,false
"The Visible Infrared Imaging","The Visible Infrared Imaging",2781.3875,-2933.549,8.756769,false
"Micro Turbine","Micro Turbine",-3045.7039,-1233.7557,8.755541,false
"Collection 6","Collection 6",2738.2737,-2471.7175,8.755494,false
"Visible Infrared Imaging Radiometer Suite","Visible Infrared Imaging Radiometer Suite",2673.021,-2511.2842,8.754211,false
"McKinsey","McKinsey",-173.82597,414.11624,8.753771,false
"Проведено","Проведено",-1863.6772,-2311.3447,8.753756,false
"the American College of Veterinary Internal Medicine","the American College of Veterinary Internal Medicine",1677.4037,2182.9883,8.752758,false
"Land Surface Temperature","Land Surface Temperature",2328.1208,-1945.5374,8.752573,false
"WTAP","WTAP",2893.0535,2810.7114,8.751298,false
"BRIP1","BRIP1",2607.7637,2721.9705,8.749069,false
"Forbes","Forbes",-210.04366,353.68094,8.748314,false
"R1234yf","R1234yf",-1609.9928,-1270.1705,8.747122,false
"Sunnyvale","Sunnyvale",365.4183,2163.4268,8.745258,false
"Profiler Suite","Profiler Suite",2622.1675,-2950.7532,8.744751,false
"CASTEP","CASTEP",-512.3831,-2985.0518,8.744683,false
"HCoV-HKU1","HCoV-HKU1",1943.0812,1523.6035,8.743547,false
"Chapter 3","Chapter 3",-1185.8998,-414.59894,8.742895,false
"Smartbow GmbH","Smartbow GmbH",1614.8552,945.7997,8.742118,false
"Aquifer","Aquifer",640.95557,-765.72363,8.741148,false
"NOTCH2","NOTCH2",2991.1904,2500.4714,8.740822,false
"The University of Southern California","The University of Southern California",215.56369,534.8856,8.740435,false
"RPL13","RPL13",3700.3367,903.5082,8.738024,false
"Weibern","Weibern",1610.88,964.7609,8.737123,false
"RankAggreg","RankAggreg",3668.5132,1074.4204,8.73605,false
"Metascape","Metascape",2996.2632,2777.2056,8.736033,false
"AWMF","AWMF",-2536.1648,1414.973,8.7338705,false
"N=34","N=34",1421.2163,2708.2876,8.731932,false
"Khot","Khot",-1446.8896,-2133.918,8.731001,false
"Chinese Orthopaedic Association","Chinese Orthopaedic Association",948.4477,1719.0706,8.729475,false
"Gene Co-expression","Gene Co-expression",3099.6953,2759.077,8.72687,false
"Inter-Calibration System","Inter-Calibration System",2718.7144,-2684.5156,8.726134,false
